id,text
804,"البنتاغون” يدرس الخيارات العسكرية في المنطقة                                                     كشف تقرير أمركي أصدرته مؤسسة “صوفان جروب” أن “الإدارة الأمريكية حصلت على معطيات استخباراتية حول تحضير “القاعدة في بلاد المغرب الإسلامي” لعمليات إرهابية في دول الجوار الليبي انطلاقا من أقاليم تسيطر عليها في ليبيا”.                                    وأشار التقرير إلى أن “أمراء الإرهاب شرعوا في تدبير سلسلة من الاعتداءات يجري إخطار الدول المعنية بها على غرار الجزائر وتونس ومالي”. وأوضح التقرير أنّه “نظرا لموقع ليبيا الجغرافي وأراضيها الشاسعة وحدودها الطويلة مع الدول المجاورة، واحتياطيات النفط الضخمة وتاريخها مع الجماعات الجهادية المتطرفة، قد يجعل ليبيا دولة كارثية بالنسبة لشمال إفريقيا وأوروبا، وكذلك المجتمع الدولي بأكمله”. وأفاد التقرير الذي أعدّه خبراء مؤسسة “صوفان جروب” وهي مؤسسة الأمريكية بارزة متخصصة في الدراسات والبحوث الأمنية والإستراتيجية مقرها نيويورك أن تنظيمي داعش والقاعدة يتحولان نحو ليبيا جزئيًا، عقب طردهما من أماكن مثل سوريا والعراق من قبل التحالف الدولي بقيادة الولايات المتحدة الأمريكية. وأورد التقرير أنه “إزاء الفشل في تشكيل حكومة وحدة في ليبيا سوف تستمر ليبيا في مواجهة العقبات الكبيرة لتحقيق الاستقرار في البلاد”. وسجل المصدر “تفاقم الانقسامات الموجودة بين الشرق والغرب في ليبيا بسبب الوضع الأمني في البلاد”. وأوضح أن “غياب سيادة القانون والمستويات المرتفعة من العنف مع انتشار الأسلحة سمحت للجماعات المتطرفة العنيفة مثل الدولة الإسلامية والقاعدة للنمو سريعاً في ليبيا”. وكشف أن “تنظيمي القاعدة والدولة الإسلامية تستعملان ليبيا كملاذ آمن ينطلقون منها لشن عمليات ضد الدول المجاورة. حيث أصبحت ليبيا وجهة جديدة للمقاتلين الجهاديين الأجانب، ولا سيما من تونس المجاورة
 من جهة أخرى يدرس البنتاغون الخيارات العسكرية في ليبيا أمام تنامي خطر تنظيم “داعش” وتمدده، حتى وإن كان مازال “من المبكر جداً” معرفة كيف سيتطور الوضع، حسب ما أعلن المتحدث باسمه نهاية الأسبوع. وقال المتحدث بيتر كوك: “نواصل مراقبة الوضع ودرس الخيارات الموجودة أمامنا. يجب أن نكون متحضرين وكما نريد أن نكون دائماً في حال استفحل تهديد تنظيم داعش في ليبيا”.                                                                         كما أكد كوك أن “تشكيل حكومة مركزية أمر حاسم بالنسبة لمستقبل هذا البلد واستقراره في المستقبل”. وكانت أنباء أفادت ببدء “داعش” نقل مقاتليه وإدارته إلى مدينة سرت الليبية بعد كثافة الضربات الجوية التي يوجهها له التحالف الدولي في العراق وسوريا."

805,يااااااااااو قيييييييييييو جزائر عندها جيش امريكا راهي باغية قاعدة عسكرية في جزائر

806,حول انتشار الاسلحة فلتسال امريكا نفسها فلقد تم رمي اطنان من السلاحفي صحراء ليبيا من اجل قتل بعضهم كما اقول ان امريكا توجه سياستها بعلم من استخباراتها الفاشلة والتي تعتمد على السياسة الممنهجة في منطقة الشرق الاوسط والان حان دور المغرب

807,الحروب الصالبية الحديثة بقيادة آمريكا

808,"ساركوزي الخنزير��
وقطر و و و هم السبب"

809,مادام أولاد الفقاقير مرابطين على الحدود فلا خوف على الجزاءر. .!!!!

810,C a cause du connard sale cozy. Lui il a pris l`argent et nous les emmerdements

811,الايادي الاجنبية تحذر الجزائر من الايدي الاجنبية =D

812,الامريكان يحذرون الجزاير أليس للجزاير جهاز استخبارات.؟؟ أم انه منشغل في التخطيط لسرقة البترول

813,"عاجل !
اشتباكات عنيفة بين قوات الجيش و ارهابيين في جبل اللوح بعين الدفلة   اسفرت عن مصرع 4 ارهابيين. 
من اين لامريكا بهذه المعلومات ! لأنها الراعي الحصري للارهاب! كما صنعت القاعدة ها هي تصنع داعش و كما جاء في زلة على لسان براك اوباما في خطاب القاه في البيت الابيض في الاشهر القليلة الماضية امام عدسات الكاميرا ( نحن ندرب داعش ) لم تأتي زلة اللسان هذه من عدم لو لم تكرر هذه العبارة في مجالسهم المغلقة بعيدا عن عداسات الكاميرا  o.O Diamond White"

814,"ڨلال شباب هذا.استخبارات امريكا قالت ان نظام ال سعود سيسقطه الشيعة في 2018 .السعودية حرب فاليمن واستنزاف داءم.
 -محاولة جر الجزاير الى مستنقع ليبيا .
لي بغى الشبح ما يڨول اح .عجباتك من قتلت القذافي و تبعت القرضاوي و القطرين و الاتراك الرخاس ادي الليم
احنا فالجزاير اي واحد يقترب زبلت عليه 
40مليون جزايري chômage نعرفو غي نموتو ."

815,Madam ta7dar hna fi trik shiha

816,يبولولنا في طريڨ

817,"هي عبارة عن شائعات وترهات 
لا داعش ولا فاحش"

818,hhhh yhabolna lkhir msakan

819,واش علماء تعرفوا ڨاع تحكيو مساكين ههههههه

820,اففففففف

821,هههههههههه علاش حسبتو الرجالة نتعنا راهم راقدين

822,عندما كانت الجزائر تواجه الإرهاب لوحدها لم يكترث لها العالم والآن بعد الأمن والاستقرار يحذرون هههههههه

823,من الخطا قبول التدخل الاجنبي في ليبيا وهذه الاخبار تقدم للضغط علي دول الجوار الليبي لتبرير التواجد العسكري مع ان احتمال صحة الاخبار اكبر من خطئها مع ذالك لايجب الخضوع لها لان ليبيا تعتبر قنبلة انشطارية وفتيل تفجيرها هو التدخل الاجنبي لهذا علي الدول المجاورة ان تكون جزءا من الحل مع الفاعلين الليبيين مهما كانت التحديات ومهما كان الثمن الذي سيدفع  فلن يكون بثمن التدخل الاجنبي و العينة هي العراق التي امتدت الي سوريا ومرشحة ان تتمدد بحق هي الفوضي الخلاقة فالفوضي للدول المستهدفة وخلاقة للدول الغربية التي اعادت توزيع اوراقها وفرض قوانين جديدة للعبة

824,اعوذ بالله من الخبث والخبائث

825,هههه قالو للذيب عس الخرفان قالهم ماراحش نخلي الكلب يقرب منهم ... اذا كانت القاعدة صناعة امريكية و امريكا تحذر الجزائر من القاعدة .....اذن الجزائر يجب ان تحذر من امريكا ايضا ...منه نستنتج ان الجزائر يجب ان تحذر من امريكا و حلفائها منهم القاعدة هه

826,يالطيف بداو يضبحو علينا

827,"Vous les état unis d`Amérique svp laissez les pays musulman tranquille vous la source de tous les maux du siècle, vous allez la payer  très chère,  occupé  vous de vos oignons, et de veillez à la  protection de votre pays avec le maudite Service sécurité  C . I ."

828,نحن شعب الجزائر نحدر امريكا ادا مست سيادتها وشعبها ستدفع ثمن غالي

829,امريكا شيطان لذوذ يحرك العالم كتحريك الاطفال لالعابهم بطريقة عشواءية ...ليبيا وقعت في فتنة و الفتنة اشد من القتل فكيف نذهب لنحارب من يقول الله اكبر .. من اراد الجهاد فليذهب لتحرير الاقصى ،اليست اسراءيل دولة ارهابية

830,الله يحغظ بلادنا من مؤامرات امربكا

831,داعش من صنع امريكا دريعة لاحتلال واستعمار البلدان العربية العبوا غيرها

832,الارهاب نتاج امريكي بحت

833,مجرد ضغط على الجزائر بعد رفضها استخدام المجال الجوي أو اراضيها  لضرب اي دولة جوار ..خاصةةأن الجزائر على يقين أنه لو تم مساعدة الجيش الليبي بالسلاح والغطاء الجوي سوف يقتلع الجيش الليبي داعش ولي جاب داعش ....والعراق أحسن مثال على دلك ...أميركا هي سبب الإرهاب وهي من تسيره وتدعمه

834,راهم يكدب عليكم راكم فرحانين من راهم يتفكروكم لو اصبحت رءيسا لهذه البلاد اقطع العلاقات الغربية الجزاءرية

835,هردونا بالتقشف وزايدين يخوفونا بالارهاب ورانا كرهنا ورانا كيما عايشين كيما ميتين

836,الجزائر  لها رجالها وأبنائها   من الفقراء سيدافعون عنها

837,هههههههههههههه انظروا من يتكلم عن المؤامرات

838,قالها القذافي طز في أمريكا الحمد لله قادرين على شقانا متخوفناش الجزائر لا تزال بخير و صامدة الحمد لله

839,Bw Panister

840,هل ننتظر عمل استخباراتي من امريكا لكي ترينا كيف هذا و من هذا ، عندنا جيش وعندنا استخبارات ، وهم يعرفون جيدا ،و عمل الاستخبارات ليس بالكلام في الاعلام عمل في الميدان وبسرية تامة ، لا يفهم كلامي الا من يعرف العمل استخباراتي .

841,كا ان  امريكا  خيفا علي  مصالح الجزائر

842,غير خرطي برك

843,اللهم رد كيدهم الى نحورهم

844,كل مايحضر للجزائر صنع امريكي  بتمويل خليجي ودعم مغربي بتواطأ داخلي __ جهاز استخبارات  الجزائري له مفاجآت  من عناصره

845,شعب ذليل غير لبلاك ..

846,Une préparation de l`opinion publique. pour une avancée dans les territoires libienne . c`est pas du tout nouveau ce clip

847,الاستخبارات الامريكية  تدبر ثم تحذر ... فاقو ....الجزائري ليس غبيا ..

848,يا أمريكا يا مصنع الإرهاب ،تريدون دخول ليبيا و السيطرة على خيرتها بتخويف الجزائر التي لم توافق على دخول القواة الأجنبية لليبيا الشقيقة ،أما نحن فنحن لهم و لكم و لكل أعداء الجزائر في نتضاركم و لن نثق فيكم يا بنو صهيون ،جيشنا واقف و من أبنائنا و نحن معه في نفس الخند .لا يلدغ المرء من الجحر مرتين .

849,ياودي ياو فاقو الحمدلله الجزائر فات عليه وين يبان داعش رانا واقفين وعندنا جيش واقف اللهم مالك الحمد يارب بعدونا غير نتم
